t,map2base_x,map2base_y,map2base_yaw,map2odom_x,map2odom_y,map2odom_yaw,odom2base_x,odom2base_y,odom2base_yaw
100.7718,0.054999,0.001918,-0.069469,0.159772,0.047264,-0.119633,-0.100738,-0.048368,0.050247
100.8542,0.051844,0.004472,-0.069249,0.162303,0.049261,-0.119346,-0.100709,-0.048168,0.050189
100.9305,0.052793,0.004914,-0.069278,0.162319,0.049291,-0.119346,-0.100773,-0.048185,0.050122
101.0181,0.054304,0.006474,-0.069025,0.163203,0.050245,-0.119202,-0.100810,-0.048108,0.050104
101.1155,0.055433,0.007515,-0.068958,0.164709,0.050083,-0.118703,-0.100598,-0.047994,0.050014
101.2011,0.055332,0.006711,-0.069124,0.164186,0.049115,-0.119033,-0.100608,-0.047904,0.049971
101.2832,0.056815,0.007201,-0.068412,0.164201,0.049197,-0.118543,-0.100712,-0.048134,0.050082
101.3536,0.056274,0.006288,-0.068725,0.162998,0.049932,-0.118315,-0.100705,-0.048104,0.050094
101.4600,0.055036,0.005951,-0.067446,0.163049,0.049712,-0.117715,-0.100647,-0.049200,0.050657
101.5518,0.055347,0.003200,-0.067650,0.162561,0.055887,-0.117720,-0.100633,-0.048900,0.050435
101.6347,0.055128,0.006038,-0.067059,0.162315,0.054184,-0.119553,-0.100825,-0.048735,0.050413
101.7009,0.054708,0.012132,-0.067116,0.162531,0.051596,-0.119764,-0.100797,-0.048613,0.050288
101.7665,0.054083,0.010172,-0.068703,0.162229,0.050141,-0.118419,-0.101026,-0.048851,0.050431
101.8408,0.054558,0.008654,-0.069408,0.162785,0.050834,-0.118473,-0.100779,-0.048242,0.050114
101.9122,0.054456,0.006881,-0.068038,0.162568,0.050419,-0.118265,-0.100652,-0.048429,0.050169
101.9978,0.054649,0.007301,-0.067864,0.163114,0.050347,-0.117917,-0.100745,-0.048263,0.050168
102.0689,0.054783,0.005398,-0.067370,0.162491,0.048819,-0.117918,-0.100800,-0.048567,0.050313
102.1469,0.055075,0.006698,-0.067328,0.162380,0.050626,-0.117834,-0.100862,-0.048822,0.050376
102.2457,0.054364,0.006834,-0.067190,0.161036,0.047410,-0.117960,-0.100822,-0.048943,0.050435
102.3122,0.053105,0.003729,-0.067321,0.161274,0.048957,-0.117811,-0.100729,-0.048970,0.050474
102.3793,0.053105,0.003729,-0.067321,0.162469,0.048810,-0.117895,-0.100729,-0.048970,0.050474
102.4744,0.054528,0.004800,-0.067139,0.163396,0.048820,-0.117751,-0.100678,-0.049194,0.050567
102.5420,0.054257,0.006303,-0.067020,0.163154,0.050451,-0.117943,-0.100716,-0.048756,0.050396
102.6115,0.055510,0.005164,-0.067174,0.162541,0.050501,-0.118114,-0.100696,-0.048779,0.050370
102.6996,0.055175,0.006742,-0.067295,0.162864,0.050037,-0.118124,-0.100780,-0.048875,0.050441
102.8047,0.054439,0.006877,-0.067552,0.163469,0.049798,-0.118170,-0.100936,-0.048844,0.050397
102.8785,0.055447,0.006027,-0.067455,0.163330,0.050212,-0.118022,-0.100899,-0.048973,0.050497
102.9464,0.055435,0.005941,-0.067398,0.162640,0.049073,-0.118098,-0.100795,-0.049069,0.050570
103.0272,0.055315,0.006389,-0.067317,0.163900,0.050369,-0.118001,-0.100815,-0.049008,0.050496
103.1180,0.055990,0.007329,-0.067685,0.164064,0.050336,-0.117970,-0.100770,-0.048233,0.050119
103.1965,0.056108,0.007168,-0.067600,0.162674,0.050421,-0.118843,-0.100771,-0.048372,0.050175
103.2758,0.056331,0.007519,-0.067884,0.163113,0.050936,-0.118410,-0.100769,-0.048603,0.050266
103.3494,0.054615,0.007000,-0.068274,0.162606,0.048780,-0.118011,-0.100840,-0.048708,0.050374
103.4145,0.055026,0.007316,-0.067790,0.163814,0.049841,-0.117832,-0.100878,-0.048928,0.050448
103.4801,0.054708,0.005080,-0.067362,0.162935,0.048632,-0.118212,-0.100704,-0.048819,0.050414
103.5443,0.055945,0.006663,-0.067383,0.163679,0.050379,-0.118330,-0.100750,-0.048272,0.050218
103.6205,0.055738,0.006333,-0.067414,0.163310,0.050381,-0.118643,-0.100786,-0.048366,0.050220
103.7088,0.055636,0.007028,-0.067835,0.163523,0.048618,-0.118510,-0.100892,-0.048609,0.050301
103.7793,0.055343,0.007480,-0.068364,0.165056,0.049583,-0.118207,-0.100852,-0.048219,0.050096
103.8751,0.055538,0.005187,-0.067960,0.163999,0.048788,-0.117790,-0.100804,-0.048648,0.050341
103.9646,0.056173,0.005171,-0.067180,0.163609,0.047323,-0.117831,-0.100671,-0.048802,0.050425
104.0755,0.055755,0.004084,-0.067441,0.164818,0.050239,-0.118214,-0.100702,-0.048475,0.050231
104.1604,0.055828,0.004845,-0.067220,0.163598,0.047936,-0.118093,-0.100708,-0.048748,0.050385
104.2468,0.056882,0.006766,-0.067618,0.163426,0.047669,-0.117778,-0.100786,-0.048681,0.050399
104.3473,0.055345,0.003663,-0.066978,0.162829,0.049464,-0.117879,-0.100867,-0.049181,0.050602
104.4144,0.054786,0.005783,-0.067214,0.162544,0.050048,-0.117729,-0.100901,-0.048878,0.050462
104.4806,0.053472,0.005050,-0.067017,0.162502,0.049996,-0.117710,-0.100925,-0.048947,0.050483
104.5541,0.054626,0.006907,-0.067360,0.163621,0.052181,-0.118113,-0.100793,-0.048238,0.050152
104.6322,0.054529,0.007969,-0.067184,0.162511,0.050759,-0.117953,-0.100772,-0.048472,0.050228
104.7136,0.055689,0.008655,-0.067555,0.162551,0.050882,-0.117582,-0.100771,-0.048733,0.050374
104.8172,0.054497,0.007159,-0.066910,0.163595,0.050261,-0.117219,-0.100861,-0.048841,0.050456
104.8903,0.054110,0.004425,-0.066820,0.161300,0.048910,-0.117442,-0.100886,-0.048865,0.050385
105.0062,0.055669,0.007051,-0.066882,0.162478,0.050354,-0.117486,-0.100827,-0.048269,0.050106
105.0813,0.054597,0.006665,-0.066888,0.163637,0.051505,-0.117614,-0.100716,-0.048693,0.050354
105.1551,0.055645,0.007684,-0.066938,0.161874,0.049394,-0.117491,-0.100784,-0.048830,0.050393
105.2440,0.053994,0.005629,-0.066846,0.163130,0.048240,-0.117031,-0.100656,-0.048836,0.050426
105.3365,0.054916,0.006108,-0.066639,0.165102,0.050711,-0.117419,-0.100691,-0.048245,0.050100
105.4188,0.057102,0.007477,-0.067048,0.163468,0.051366,-0.117371,-0.100877,-0.048272,0.050118
105.5119,0.055246,0.007629,-0.066664,0.162768,0.050581,-0.116678,-0.100849,-0.048526,0.050257
105.6026,0.055458,0.007746,-0.066781,0.163691,0.050730,-0.116395,-0.100832,-0.048781,0.050408
105.6840,0.054848,0.006723,-0.066037,0.163269,0.050166,-0.116074,-0.100791,-0.048908,0.050436
105.7606,0.055455,0.006494,-0.065500,0.164741,0.050495,-0.116207,-0.100772,-0.048854,0.050481
105.8383,0.056776,0.006697,-0.065566,0.165239,0.051225,-0.116299,-0.100813,-0.048854,0.050493
105.9130,0.055325,0.006624,-0.065814,0.163590,0.050699,-0.116407,-0.100668,-0.048874,0.050476
105.9981,0.057203,0.007810,-0.065994,0.165411,0.052363,-0.116903,-0.100609,-0.048225,0.050126
106.1068,0.057486,0.008724,-0.066402,0.162196,0.050711,-0.117006,-0.100791,-0.048586,0.050240
106.2154,0.054800,0.006791,-0.066600,0.161976,0.049455,-0.117009,-0.100855,-0.048813,0.050371
106.2996,0.054158,0.006916,-0.066359,0.163716,0.050490,-0.116409,-0.100873,-0.048904,0.050469
106.3733,0.055869,0.006605,-0.065794,0.163783,0.050861,-0.116527,-0.100732,-0.048948,0.050440
106.4822,0.056650,0.003480,-0.064609,0.165415,0.043343,-0.116077,-0.099677,-0.052149,0.051601
106.5947,0.056909,0.001267,-0.066147,0.162389,0.059622,-0.119475,-0.101239,-0.048126,0.050090
106.6845,0.054099,0.008165,-0.066552,0.162371,0.055631,-0.118496,-0.101216,-0.048056,0.050097
106.7696,0.054384,0.012258,-0.068075,0.166050,0.050100,-0.116807,-0.100959,-0.048295,0.050095
106.8467,0.056160,0.010683,-0.067466,0.167414,0.049837,-0.116682,-0.100989,-0.048378,0.050150
106.9194,0.057981,0.006743,-0.066383,0.165394,0.049979,-0.116542,-0.101011,-0.048392,0.050210
106.9902,0.059591,0.006402,-0.066228,0.166720,0.049500,-0.116539,-0.100750,-0.048417,0.050233
107.0647,0.057403,0.006613,-0.066129,0.166751,0.049668,-0.116508,-0.100909,-0.048365,0.050187
107.1431,0.058720,0.006204,-0.066180,0.165944,0.050248,-0.116703,-0.100917,-0.048316,0.050138
107.2163,0.057844,0.006949,-0.066319,0.164492,0.049532,-0.116757,-0.100994,-0.048371,0.050169
107.2844,0.057844,0.006949,-0.066319,0.164463,0.049534,-0.116764,-0.100994,-0.048371,0.050169
107.3592,0.057921,0.007011,-0.066358,0.164515,0.049537,-0.116765,-0.100941,-0.048314,0.050145
107.4301,0.056509,0.006395,-0.066411,0.167444,0.050743,-0.116399,-0.100931,-0.048212,0.050144
107.5183,0.056458,0.006498,-0.066471,0.166939,0.049969,-0.116692,-0.100989,-0.048116,0.050083
107.6144,0.059391,0.007713,-0.066086,0.167925,0.050547,-0.116567,-0.101015,-0.048096,0.050104
107.7237,0.059856,0.007252,-0.066219,0.167758,0.050977,-0.116344,-0.100988,-0.048342,0.050139
107.7995,0.059398,0.006970,-0.066429,0.166775,0.049461,-0.116705,-0.101023,-0.048096,0.050029
107.8898,0.059702,0.007779,-0.065961,0.164478,0.050307,-0.116380,-0.101012,-0.048192,0.050170
108.0312,0.056541,0.006796,-0.065981,0.164592,0.049756,-0.116261,-0.100895,-0.048262,0.050183
108.1072,0.056652,0.006534,-0.065929,0.166080,0.050725,-0.116295,-0.100878,-0.048227,0.050143
108.2300,0.057624,0.008334,-0.065763,0.166117,0.050684,-0.116328,-0.100848,-0.048220,0.050119
108.3387,0.058168,0.007406,-0.065947,0.166501,0.052013,-0.116064,-0.100885,-0.048282,0.050157
108.4335,0.058550,0.008634,-0.065700,0.165366,0.050944,-0.116183,-0.101040,-0.048382,0.050168
108.5103,0.058431,0.008557,-0.065664,0.165304,0.050752,-0.116168,-0.100987,-0.048450,0.050189
108.6112,0.057422,0.007645,-0.065891,0.166217,0.049793,-0.116490,-0.100857,-0.048143,0.050075
108.7145,0.058253,0.006434,-0.066030,0.167367,0.050215,-0.115869,-0.100872,-0.048398,0.050246
108.7857,0.058253,0.006434,-0.066030,0.167340,0.050094,-0.115779,-0.100872,-0.048398,0.050246
108.8594,0.057608,0.007917,-0.065725,0.166693,0.051630,-0.115997,-0.100972,-0.048258,0.050210
108.9858,0.058602,0.007928,-0.065551,0.155409,0.042450,-0.117904,-0.101042,-0.048504,0.050210
109.0693,0.058664,0.006915,-0.065650,0.158109,0.045900,-0.117609,-0.100982,-0.048487,0.050265
109.1373,0.049849,0.002355,-0.067287,0.153404,0.038821,-0.120124,-0.101029,-0.048308,0.050108
109.2123,0.049984,0.002735,-0.067250,0.153428,0.038656,-0.120212,-0.101000,-0.048386,0.050182
109.3123,0.045304,-0.003962,-0.069787,0.162984,0.046800,-0.118811,-0.100891,-0.048277,0.050172
109.4088,0.054859,0.003713,-0.068369,0.163130,0.047081,-0.118886,-0.100959,-0.048393,0.050234
109.4793,0.054928,0.003988,-0.068453,0.152999,0.032654,-0.120566,-0.101009,-0.048355,0.050191
109.5519,0.060358,0.004361,-0.067579,0.152934,0.032567,-0.120495,-0.101041,-0.048436,0.050276
109.6504,0.044681,-0.010437,-0.070018,0.163603,0.046459,-0.119750,-0.101024,-0.048543,0.050311
109.7282,0.055445,0.003436,-0.069276,0.158918,0.042019,-0.120714,-0.100932,-0.048390,0.050267
109.8218,0.055727,0.003304,-0.069274,0.159498,0.045944,-0.120247,-0.100915,-0.048373,0.050246
109.9003,0.051365,0.002750,-0.069817,0.160824,0.046194,-0.120370,-0.100974,-0.048325,0.050215
109.9686,0.051305,0.003225,-0.069922,0.160816,0.046344,-0.120420,-0.100971,-0.048166,0.050123
110.0462,0.052633,0.003443,-0.070083,0.163504,0.045628,-0.120416,-0.100968,-0.048202,0.050079
110.1198,0.052608,0.003612,-0.070118,0.163502,0.045443,-0.120438,-0.100986,-0.048186,0.050093
110.1883,0.055174,0.002811,-0.070090,0.159812,0.045581,-0.120548,-0.101096,-0.048285,0.050108
110.2711,0.051486,0.002937,-0.070275,0.160809,0.047125,-0.120319,-0.101113,-0.048161,0.050063
110.3569,0.051439,0.002827,-0.070255,0.161396,0.047115,-0.120333,-0.100902,-0.048222,0.050073
110.4328,0.052640,0.004212,-0.069875,0.163203,0.048786,-0.119711,-0.100915,-0.048391,0.050239
110.5071,0.053338,0.004242,-0.069943,0.163024,0.048700,-0.119669,-0.100857,-0.048344,0.050186
110.6011,0.055067,0.005761,-0.069301,0.162982,0.048481,-0.119360,-0.100899,-0.048410,0.050202
110.7222,0.054741,0.005469,-0.068951,0.162301,0.050272,-0.119040,-0.101038,-0.048378,0.050217
110.7905,0.054539,0.005437,-0.068998,0.162635,0.049775,-0.119012,-0.100955,-0.048269,0.050115
110.8812,0.054318,0.006632,-0.068612,0.162595,0.049862,-0.119062,-0.101128,-0.048460,0.050181
110.9539,0.054354,0.006357,-0.068532,0.163042,0.049810,-0.118921,-0.101013,-0.048784,0.050305
111.0408,0.054730,0.006372,-0.068299,0.163316,0.047681,-0.118409,-0.101123,-0.048780,0.050403
111.1261,0.055786,0.007118,-0.068042,0.163364,0.048692,-0.118352,-0.101081,-0.048468,0.050231
111.1979,0.055169,0.004505,-0.067979,0.163250,0.048310,-0.118405,-0.100999,-0.048448,0.050227
111.2941,0.055311,0.005518,-0.067962,0.163570,0.048165,-0.118448,-0.100921,-0.048369,0.050169
111.3826,0.056086,0.001182,-0.066468,0.161463,0.041601,-0.116319,-0.099869,-0.052137,0.051767
111.4675,0.055327,0.003821,-0.067475,0.160457,0.047434,-0.118277,-0.100970,-0.049609,0.050768
111.5564,0.052139,0.003658,-0.067625,0.159798,0.047209,-0.118026,-0.101151,-0.048970,0.050435
111.6481,0.052073,0.003251,-0.067437,0.160545,0.046194,-0.117234,-0.101160,-0.049172,0.050523
111.7190,0.051875,0.001479,-0.066449,0.161451,0.046526,-0.117538,-0.101129,-0.049432,0.050642
111.8094,0.052125,0.001899,-0.066342,0.161149,0.044966,-0.117554,-0.101178,-0.049424,0.050678
111.8818,0.052954,0.002092,-0.066587,0.161505,0.047681,-0.117579,-0.101225,-0.049585,0.050732
111.9552,0.052838,0.000620,-0.066671,0.162232,0.048552,-0.117871,-0.101042,-0.049518,0.050681
112.0284,0.053204,0.003609,-0.066859,0.162582,0.049215,-0.117948,-0.101051,-0.049252,0.050517
112.1191,0.054216,0.004988,-0.067044,0.161781,0.047845,-0.118320,-0.101079,-0.049362,0.050654
112.2017,0.053706,0.004310,-0.067472,0.162090,0.048388,-0.117868,-0.100998,-0.049262,0.050590
112.3167,0.053739,0.004386,-0.067081,0.162703,0.048629,-0.118013,-0.101117,-0.049177,0.050563
112.3883,0.053865,0.004421,-0.067114,0.162490,0.048453,-0.118039,-0.101048,-0.049204,0.050516
112.4900,0.054371,0.004601,-0.067286,0.162276,0.048384,-0.117995,-0.101065,-0.049237,0.050526
112.6052,0.053866,0.004247,-0.067183,0.161387,0.047548,-0.118043,-0.101132,-0.049350,0.050603
112.6943,0.053396,0.002694,-0.067386,0.161309,0.046185,-0.118174,-0.101073,-0.049296,0.050578
112.7755,0.053197,0.003472,-0.067306,0.161525,0.047488,-0.118053,-0.100937,-0.049267,0.050527
112.8721,0.053194,0.003504,-0.067297,0.161153,0.048258,-0.118031,-0.101055,-0.049194,0.050535
112.9533,0.053048,0.002334,-0.067481,0.161413,0.045746,-0.118208,-0.101088,-0.049372,0.050601
113.0292,0.052770,0.004041,-0.067146,0.161156,0.046781,-0.118214,-0.101096,-0.049468,0.050684
113.1396,0.052748,0.002434,-0.067288,0.160942,0.047453,-0.118010,-0.101120,-0.049591,0.050710
113.2113,0.053204,0.004181,-0.067369,0.160898,0.047692,-0.117976,-0.101158,-0.049432,0.050666
113.3290,0.052538,0.003376,-0.067275,0.160057,0.047485,-0.118479,-0.101149,-0.049251,0.050510
113.4220,0.051710,0.003582,-0.067722,0.160860,0.047056,-0.118511,-0.101095,-0.049145,0.050530
113.4975,0.052649,0.005010,-0.067713,0.161315,0.047899,-0.118314,-0.101141,-0.049246,0.050529
113.5714,0.052511,0.003084,-0.067717,0.159829,0.046902,-0.118237,-0.101086,-0.049273,0.050596
113.6486,0.053066,0.003856,-0.067554,0.160775,0.048061,-0.118194,-0.100980,-0.049264,0.050550
113.7460,0.052506,0.003979,-0.067324,0.162056,0.048533,-0.118052,-0.101005,-0.049293,0.050658
113.8675,0.052541,0.003077,-0.067440,0.160943,0.047700,-0.118109,-0.101157,-0.049303,0.050605
113.9510,0.052567,0.003631,-0.067346,0.161458,0.048986,-0.118260,-0.101137,-0.049308,0.050561
114.0432,0.053172,0.004887,-0.067438,0.162114,0.047367,-0.118369,-0.101028,-0.049305,0.050604
114.1221,0.053660,0.003299,-0.067608,0.162003,0.046718,-0.118250,-0.101161,-0.049329,0.050555
114.2130,0.053594,0.002613,-0.067453,0.161115,0.049194,-0.117921,-0.101123,-0.049348,0.050591
114.3389,0.052782,0.005192,-0.067201,0.160047,0.047056,-0.118115,-0.101082,-0.049210,0.050514
114.4165,0.051740,0.003068,-0.067385,0.161198,0.045612,-0.118336,-0.101068,-0.049211,0.050525
114.5205,0.053015,0.004236,-0.067313,0.162157,0.047125,-0.118315,-0.101046,-0.049160,0.050558
114.6244,0.053985,0.003054,-0.067551,0.163032,0.046911,-0.118280,-0.100892,-0.049271,0.050547
114.7069,0.053311,0.000860,-0.067691,0.162280,0.045820,-0.118436,-0.101116,-0.049231,0.050581
114.7865,0.054638,0.003012,-0.067602,0.163131,0.046712,-0.118483,-0.101151,-0.049123,0.050466
114.8814,0.054733,0.002686,-0.067636,0.163049,0.047871,-0.118141,-0.101149,-0.049267,0.050628
114.9876,0.054031,0.002812,-0.067578,0.162115,0.048063,-0.117939,-0.101083,-0.049210,0.050608
115.0717,0.054743,0.003837,-0.067353,0.165439,0.052818,-0.114786,-0.101028,-0.049251,0.050570
115.1427,0.053830,0.003888,-0.067104,0.164532,0.050906,-0.114945,-0.100987,-0.049361,0.050634
115.2176,0.056313,0.006512,-0.064200,0.164123,0.051160,-0.114844,-0.101052,-0.049283,0.050535
115.3358,0.055756,0.006444,-0.063868,0.164317,0.051930,-0.114592,-0.101208,-0.049645,0.050766
115.4281,0.056254,0.007411,-0.063808,0.163666,0.052673,-0.114788,-0.100966,-0.049394,0.050594
115.5025,0.056594,0.008047,-0.063752,0.163814,0.052594,-0.114865,-0.100826,-0.049406,0.050627
115.5777,0.055692,0.008395,-0.064021,0.163898,0.053008,-0.114804,-0.100900,-0.049105,0.050564
115.6590,0.055872,0.008321,-0.064134,0.164362,0.052408,-0.114913,-0.100858,-0.049096,0.050521
115.7336,0.055909,0.008673,-0.064040,0.164631,0.051038,-0.115020,-0.100847,-0.049173,0.050546
115.8057,0.056624,0.006770,-0.064274,0.165551,0.051160,-0.115109,-0.100878,-0.049117,0.050531
115.8803,0.056624,0.006770,-0.064274,0.165544,0.051154,-0.115106,-0.100878,-0.049117,0.050531
115.9688,0.057389,0.006610,-0.064261,0.165541,0.051316,-0.114770,-0.100983,-0.049419,0.050633
116.0474,0.058588,0.007421,-0.064031,0.166405,0.052232,-0.114553,-0.100795,-0.049444,0.050645
116.1663,0.058131,0.007703,-0.063727,0.164893,0.052119,-0.114649,-0.101053,-0.049261,0.050639
116.2513,0.056303,0.007861,-0.063672,0.163255,0.052290,-0.114690,-0.101150,-0.049283,0.050633
116.3799,0.054911,0.007619,-0.063766,0.165403,0.052735,-0.114431,-0.101150,-0.049545,0.050716
116.4879,0.057000,0.007361,-0.063216,0.164367,0.051023,-0.112213,-0.101204,-0.050219,0.051007
116.5802,0.056818,0.002442,-0.061810,0.165905,0.051103,-0.114554,-0.101261,-0.049627,0.050748
116.6619,0.056209,0.006099,-0.061256,0.166387,0.052795,-0.114598,-0.101125,-0.049444,0.050715
116.7611,0.057664,0.006420,-0.063708,0.166792,0.052868,-0.115122,-0.101114,-0.049502,0.050636
116.8373,0.058461,0.008000,-0.064065,0.164521,0.052779,-0.114466,-0.101114,-0.049660,0.050805
116.9244,0.058522,0.007763,-0.064099,0.164411,0.052143,-0.114395,-0.101053,-0.049802,0.050833
117.0309,0.056075,0.007301,-0.063398,0.167423,0.052813,-0.114691,-0.101186,-0.049710,0.050817
117.1334,0.057418,0.006757,-0.063691,0.167484,0.050683,-0.115051,-0.101068,-0.049795,0.050819
117.2110,0.059172,0.007823,-0.063699,0.169511,0.051690,-0.114823,-0.101062,-0.049796,0.050783
117.3043,0.059283,0.005802,-0.064020,0.168101,0.052121,-0.115011,-0.101023,-0.049714,0.050818
117.3968,0.059743,0.007308,-0.064074,0.164900,0.052850,-0.115030,-0.101159,-0.049682,0.050726
117.4804,0.059816,0.007397,-0.064132,0.166971,0.053562,-0.115061,-0.101123,-0.049584,0.050669
117.5900,0.058665,0.008683,-0.064084,0.167456,0.052542,-0.114767,-0.101137,-0.049747,0.050762
117.6689,0.058036,0.008392,-0.064108,0.167490,0.052417,-0.114756,-0.101084,-0.049654,0.050719
117.7445,0.059191,0.007477,-0.063702,0.168896,0.052301,-0.114714,-0.101090,-0.049881,0.050849
117.8393,0.060647,0.007309,-0.063655,0.168234,0.052471,-0.114668,-0.101055,-0.049882,0.050875
117.9599,0.060748,0.007342,-0.063690,0.168470,0.052720,-0.114635,-0.100963,-0.049784,0.050799
118.0421,0.060308,0.007822,-0.063610,0.168447,0.053825,-0.114510,-0.100988,-0.049708,0.050804
118.1277,0.060144,0.007860,-0.063712,0.167272,0.052919,-0.114552,-0.101006,-0.049782,0.050744
118.2280,0.059018,0.007558,-0.063340,0.167577,0.053002,-0.114273,-0.101032,-0.050150,0.051001
118.3499,0.061095,0.007675,-0.063226,0.167562,0.053206,-0.114159,-0.101053,-0.049921,0.050919
118.4544,0.059311,0.008125,-0.063041,0.166907,0.053073,-0.114161,-0.101094,-0.049873,0.050917
118.5578,0.057222,0.008119,-0.063181,0.166945,0.054130,-0.114250,-0.101203,-0.049592,0.050753
118.6446,0.058572,0.008339,-0.063227,0.167921,0.052457,-0.114621,-0.101222,-0.049499,0.050722
118.7285,0.059727,0.007344,-0.063517,0.168248,0.052220,-0.114304,-0.101035,-0.049755,0.050820
118.8217,0.059842,0.006418,-0.063586,0.168395,0.052195,-0.114288,-0.100971,-0.049827,0.050818
118.9190,0.060205,0.007239,-0.063275,0.166052,0.053457,-0.114083,-0.100986,-0.049758,0.050801
119.0601,0.057913,0.008212,-0.062949,0.167239,0.051998,-0.113978,-0.100970,-0.049986,0.050924
119.1371,0.058973,0.006906,-0.062987,0.167411,0.053375,-0.113998,-0.101121,-0.049840,0.050821
119.2393,0.058949,0.006808,-0.062862,0.168515,0.053744,-0.114062,-0.101130,-0.049906,0.050893
119.3241,0.059132,0.008319,-0.062942,0.167686,0.053144,-0.114309,-0.101127,-0.049811,0.050844
119.4064,0.059446,0.008298,-0.063320,0.168050,0.053067,-0.114360,-0.101105,-0.049601,0.050768
119.5353,0.059748,0.008045,-0.063236,0.168691,0.052021,-0.114500,-0.101147,-0.049834,0.050925
119.6349,0.060338,0.006812,-0.063364,0.157440,0.042037,-0.117353,-0.101129,-0.049969,0.050911
119.7487,0.049140,-0.002587,-0.066376,0.166552,0.049570,-0.116803,-0.101010,-0.049698,0.050766
119.8448,0.049291,-0.002453,-0.066326,0.166287,0.049847,-0.116859,-0.101123,-0.049737,0.050805
119.9276,0.058234,0.004832,-0.065739,0.163010,0.048145,-0.117475,-0.101069,-0.049800,0.050868
120.0336,0.054532,0.003215,-0.066339,0.155141,0.039838,-0.119935,-0.101153,-0.050038,0.050930
120.1118,0.042156,-0.013136,-0.069209,0.166016,0.047828,-0.118860,-0.101168,-0.050130,0.050970
120.2171,0.057525,0.003174,-0.067781,0.163143,0.047015,-0.119174,-0.101126,-0.049920,0.050871
120.2983,0.057613,0.003963,-0.067758,0.163021,0.046843,-0.119191,-0.101204,-0.049814,0.050900
120.4032,0.054653,0.002545,-0.068196,0.161319,0.044622,-0.119832,-0.101128,-0.049791,0.050773
120.4891,0.052823,0.000311,-0.068862,0.160983,0.044727,-0.120088,-0.101112,-0.049701,0.050747
120.6143,0.052448,0.000268,-0.069013,0.158961,0.044128,-0.120267,-0.101124,-0.049879,0.050879
120.7415,0.050473,-0.000240,-0.069256,0.159071,0.044291,-0.120207,-0.101082,-0.049778,0.050786
120.8287,0.050524,-0.000107,-0.069137,0.161575,0.048399,-0.119770,-0.101138,-0.049842,0.050869
120.9419,0.053031,0.003922,-0.068629,0.164023,0.050484,-0.119262,-0.101143,-0.049870,0.050930
121.0938,0.055480,0.005952,-0.068186,0.159547,0.044643,-0.120055,-0.101162,-0.049862,0.050851
121.1973,0.051149,0.000309,-0.069037,0.162659,0.050295,-0.118755,-0.100983,-0.049712,0.050807
121.2860,0.053934,0.005814,-0.067965,0.163401,0.050856,-0.118356,-0.101112,-0.049626,0.050708
121.4073,0.054305,0.006014,-0.067835,0.164810,0.051261,-0.118336,-0.101049,-0.049555,0.050713
121.4992,0.056686,0.004828,-0.066643,0.165337,0.050522,-0.117684,-0.100560,-0.051581,0.051476
121.5957,0.056539,0.007756,-0.067220,0.164560,0.052040,-0.117417,-0.101293,-0.049447,0.050659
121.6833,0.056827,0.006556,-0.066967,0.164946,0.049679,-0.117476,-0.101359,-0.049094,0.050487
121.7956,0.056607,0.005426,-0.066710,0.165669,0.050638,-0.117245,-0.101148,-0.049365,0.050540
121.8758,0.057248,0.006247,-0.066356,0.165571,0.050727,-0.116578,-0.101182,-0.049526,0.050683
121.9650,0.057277,0.006186,-0.066335,0.165461,0.050677,-0.116491,-0.101166,-0.049594,0.050719
122.0563,0.057277,0.006388,-0.065725,0.164571,0.049964,-0.116508,-0.101083,-0.049347,0.050618
122.1436,0.056119,0.005750,-0.065762,0.164454,0.050169,-0.116602,-0.101262,-0.049281,0.050544
122.2316,0.056244,0.005871,-0.065664,0.164521,0.049569,-0.116553,-0.101192,-0.049409,0.050632
122.3309,0.056031,0.005700,-0.065640,0.164757,0.049805,-0.116193,-0.101206,-0.049573,0.050770
122.4204,0.056092,0.005126,-0.065659,0.165125,0.049787,-0.116010,-0.101222,-0.049500,0.050685
122.5009,0.056757,0.005335,-0.065182,0.164806,0.051396,-0.115871,-0.101181,-0.049424,0.050625
122.5887,0.056460,0.006836,-0.065030,0.165123,0.051489,-0.115991,-0.101159,-0.049523,0.050639
122.6742,0.056639,0.007193,-0.065151,0.165174,0.050984,-0.115935,-0.101198,-0.049407,0.050597
122.8224,0.056892,0.006683,-0.065163,0.164833,0.051285,-0.115780,-0.101101,-0.049259,0.050556
122.9175,0.056608,0.006839,-0.064935,0.165192,0.050845,-0.115539,-0.101039,-0.049371,0.050628
122.9981,0.056591,0.006991,-0.065001,0.165129,0.051097,-0.115561,-0.101082,-0.049267,0.050577
123.0898,0.056787,0.006502,-0.064737,0.163830,0.050957,-0.115711,-0.101245,-0.049288,0.050598
123.1728,0.056659,0.006702,-0.064668,0.164482,0.049965,-0.115520,-0.101312,-0.049347,0.050687
123.2715,0.056075,0.005549,-0.064731,0.163677,0.050621,-0.115468,-0.101301,-0.049361,0.050597
123.3787,0.055827,0.006791,-0.064815,0.164541,0.051443,-0.115486,-0.101164,-0.049168,0.050482
123.4863,0.056301,0.007194,-0.064757,0.164207,0.050647,-0.115509,-0.101107,-0.049169,0.050499
123.6290,0.055905,0.006423,-0.064832,0.164359,0.049802,-0.115440,-0.101152,-0.049173,0.050464
