t,map2base_x,map2base_y,map2base_yaw,map2odom_x,map2odom_y,map2odom_yaw,odom2base_x,odom2base_y,odom2base_yaw
114.0658,1.429010,-0.065836,-0.071939,0.084254,0.092873,-0.125864,1.354743,0.013028,0.053458
114.1516,1.429091,-0.065456,-0.071834,0.084123,0.092674,-0.125875,1.354743,0.012919,0.053513
114.2347,1.428965,-0.065195,-0.072020,0.083874,0.093629,-0.126019,1.354559,0.012925,0.053497
114.3066,1.428898,-0.065211,-0.072127,0.083832,0.094197,-0.126069,1.354590,0.013106,0.053407
114.3819,1.428533,-0.063941,-0.072247,0.084257,0.093783,-0.126153,1.354487,0.013198,0.053438
114.4562,1.429084,-0.064559,-0.072373,0.083856,0.092799,-0.126050,1.354628,0.013135,0.053401
114.5297,1.429785,-0.065046,-0.072078,0.084484,0.092145,-0.125909,1.354489,0.013008,0.053514
114.6086,1.428512,-0.065447,-0.072206,0.083740,0.092858,-0.126079,1.354505,0.012974,0.053510
114.7123,1.429241,-0.065982,-0.071982,0.083809,0.092630,-0.125903,1.354589,0.012908,0.053595
114.8116,1.428624,-0.065470,-0.072102,0.083164,0.092668,-0.126140,1.354639,0.012929,0.053477
114.9066,1.428019,-0.065615,-0.072392,0.084161,0.093096,-0.126238,1.354709,0.013094,0.053408
114.9806,1.427792,-0.065432,-0.072443,0.084162,0.093161,-0.126260,1.354642,0.013190,0.053362
115.0515,1.427792,-0.065432,-0.072443,0.084348,0.093598,-0.126296,1.354642,0.013190,0.053362
115.1254,1.428970,-0.064978,-0.072515,0.083761,0.092989,-0.126319,1.354524,0.013020,0.053432
115.1957,1.428640,-0.065310,-0.072440,0.083799,0.092957,-0.126064,1.354518,0.012876,0.053529
115.2676,1.428423,-0.065575,-0.072519,0.077239,0.086913,-0.126754,1.354569,0.013046,0.053456
115.3410,1.428360,-0.065623,-0.072482,0.079678,0.090514,-0.126790,1.354536,0.013023,0.053482
115.4162,1.421806,-0.072359,-0.072899,0.079687,0.090533,-0.126780,1.354529,0.012898,0.053525
115.4847,1.424402,-0.068560,-0.073089,0.083314,0.092654,-0.126827,1.354660,0.013165,0.053368
115.5722,1.424431,-0.068523,-0.073027,0.083583,0.093078,-0.126888,1.354681,0.013179,0.053413
115.6600,1.428112,-0.066333,-0.073077,0.080935,0.092523,-0.126837,1.354520,0.012963,0.053463
115.7387,1.428278,-0.065116,-0.073020,0.080874,0.092551,-0.126814,1.354478,0.013159,0.053359
115.8505,1.425610,-0.066719,-0.072958,0.082227,0.092749,-0.126607,1.354723,0.013016,0.053512
115.9278,1.425580,-0.066954,-0.072833,0.083416,0.093759,-0.126354,1.354749,0.012796,0.053625
116.0386,1.426972,-0.066317,-0.072718,0.083059,0.093783,-0.126242,1.354671,0.012938,0.053544
116.1121,1.427960,-0.064886,-0.072488,0.080513,0.092812,-0.126709,1.354456,0.012966,0.053539
116.2078,1.426108,-0.065797,-0.072708,0.081949,0.093886,-0.126747,1.354628,0.012988,0.053511
116.2928,1.425412,-0.066021,-0.072963,0.082717,0.093629,-0.126771,1.354767,0.013050,0.053402
116.4115,1.427394,-0.065498,-0.072958,0.078628,0.090453,-0.127240,1.354628,0.013087,0.053473
116.5198,1.427892,-0.066069,-0.073108,0.079162,0.092743,-0.127116,1.354569,0.013047,0.053432
116.6281,1.423786,-0.067055,-0.073406,0.079685,0.094177,-0.127488,1.354660,0.013145,0.053385
116.7169,1.423814,-0.066744,-0.073389,0.080923,0.092974,-0.127608,1.354671,0.013162,0.053407
116.7958,1.425451,-0.067323,-0.073853,0.078625,0.092903,-0.127867,1.354644,0.013055,0.053413
116.8681,1.425114,-0.067356,-0.073806,0.078607,0.092775,-0.127858,1.354552,0.013028,0.053471
116.9501,1.423054,-0.067933,-0.073948,0.078570,0.093536,-0.127850,1.354588,0.012845,0.053580
117.0263,1.422973,-0.068121,-0.073890,0.078475,0.093198,-0.127768,1.354534,0.012775,0.053620
117.1144,1.422871,-0.068146,-0.073879,0.078261,0.093035,-0.127677,1.354438,0.012767,0.053614
117.1874,1.422859,-0.067654,-0.073745,0.079307,0.093534,-0.127764,1.354535,0.012669,0.053697
117.2906,1.423855,-0.066999,-0.074000,0.078742,0.094374,-0.128068,1.354657,0.012967,0.053457
117.3680,1.423176,-0.067103,-0.074313,0.079416,0.094749,-0.128404,1.354665,0.013070,0.053391
117.4440,1.423196,-0.066728,-0.074163,0.079157,0.094163,-0.128415,1.354632,0.012855,0.053564
117.5446,1.423613,-0.067159,-0.074679,0.080031,0.094871,-0.127985,1.354659,0.013094,0.053409
117.6623,1.424446,-0.065772,-0.074283,0.078845,0.094321,-0.127919,1.354547,0.013175,0.053373
117.7432,1.425234,-0.066477,-0.074042,0.079715,0.093458,-0.127432,1.355265,0.012734,0.053651
117.8227,1.423576,-0.066527,-0.073988,0.078805,0.092915,-0.127410,1.354926,0.012940,0.053588
117.8986,1.424732,-0.066777,-0.073490,0.080437,0.093490,-0.127316,1.355054,0.012976,0.053570
118.0220,1.425595,-0.066697,-0.073384,0.080869,0.093582,-0.127500,1.355302,0.012848,0.053586
118.1510,1.425987,-0.066550,-0.073724,0.080474,0.094567,-0.127437,1.355221,0.013163,0.053420
118.2450,1.425688,-0.066047,-0.073523,0.079595,0.094427,-0.127630,1.355160,0.013008,0.053497
118.3370,1.424519,-0.065960,-0.073808,0.079143,0.094310,-0.127344,1.355084,0.013051,0.053466
118.4120,1.424519,-0.065960,-0.073808,0.079095,0.094261,-0.127329,1.355084,0.013051,0.053466
118.4900,1.424231,-0.065598,-0.073627,0.080918,0.094476,-0.127419,1.355215,0.013184,0.053352
118.5767,1.424258,-0.065677,-0.073541,0.081126,0.094696,-0.127467,1.355240,0.013127,0.053429
118.6564,1.425944,-0.065674,-0.073548,0.081424,0.093645,-0.127381,1.355152,0.013011,0.053517
118.7383,1.426110,-0.065459,-0.073637,0.081241,0.093618,-0.127367,1.355174,0.013125,0.053461
118.8722,1.426396,-0.066483,-0.073559,0.079544,0.093209,-0.127338,1.355248,0.013011,0.053465
118.9688,1.424545,-0.066949,-0.073388,0.079708,0.094602,-0.127267,1.355126,0.012880,0.053600
119.0588,1.424723,-0.065701,-0.073274,0.079693,0.094849,-0.127272,1.355073,0.013093,0.053509
119.1548,1.424786,-0.065685,-0.073339,0.079089,0.094837,-0.127589,1.355138,0.013145,0.053429
119.2550,1.424028,-0.065474,-0.073837,0.080158,0.094369,-0.127215,1.355068,0.013115,0.053372
119.3312,1.425267,-0.065004,-0.073588,0.080547,0.094170,-0.127239,1.355316,0.013124,0.053414
119.4292,1.425410,-0.065471,-0.073367,0.080349,0.093667,-0.126962,1.355337,0.013079,0.053488
119.5215,1.425561,-0.065776,-0.073204,0.079385,0.093530,-0.126923,1.355305,0.013102,0.053427
119.6093,1.424449,-0.065557,-0.073081,0.078562,0.093360,-0.126962,1.355280,0.013114,0.053458
119.6867,1.424514,-0.065930,-0.073009,0.079445,0.093630,-0.126769,1.355181,0.013050,0.053553
119.7791,1.423715,-0.066107,-0.073123,0.078427,0.092756,-0.126778,1.355196,0.013094,0.053481
119.8982,1.423708,-0.066679,-0.072863,0.081514,0.093759,-0.126824,1.355320,0.012890,0.053563
120.0158,1.426669,-0.065611,-0.073042,0.080468,0.094232,-0.126913,1.355193,0.012995,0.053427
120.1056,1.426637,-0.065286,-0.073133,0.079386,0.094019,-0.127344,1.355190,0.013209,0.053330
120.1867,1.425500,-0.065049,-0.073134,0.080428,0.094492,-0.127148,1.355065,0.013201,0.053437
120.2977,1.425494,-0.065075,-0.073411,0.080852,0.094115,-0.126998,1.355082,0.013287,0.053329
120.3891,1.425911,-0.065052,-0.073460,0.080271,0.094507,-0.127033,1.355050,0.013435,0.053182
120.4709,1.426106,-0.064961,-0.073365,0.080292,0.094708,-0.127122,1.355128,0.013281,0.053334
120.5525,1.425376,-0.065008,-0.073248,0.080444,0.092869,-0.126565,1.355145,0.013099,0.053468
120.6370,1.425338,-0.066673,-0.072861,0.079488,0.091311,-0.126458,1.355316,0.012984,0.053467
120.7167,1.425844,-0.066179,-0.072752,0.080534,0.092965,-0.126658,1.355382,0.013015,0.053449
120.8005,1.424914,-0.067441,-0.072677,0.079217,0.093565,-0.126832,1.355398,0.013117,0.053446
120.8939,1.424270,-0.066053,-0.072817,0.078291,0.091893,-0.126725,1.355172,0.012752,0.053659
120.9915,1.423450,-0.067408,-0.072845,0.080355,0.093409,-0.126775,1.355188,0.012927,0.053531
121.0691,1.424856,-0.066534,-0.072999,0.079448,0.092698,-0.127116,1.355199,0.013135,0.053401
121.1662,1.425456,-0.065895,-0.072954,0.080035,0.093922,-0.127005,1.355125,0.013002,0.053456
121.2519,1.424494,-0.067011,-0.073312,0.079923,0.093930,-0.127029,1.355093,0.013002,0.053470
121.3357,1.425076,-0.065620,-0.073251,0.079454,0.094212,-0.127075,1.355183,0.013108,0.053415
121.4141,1.425490,-0.065610,-0.073335,0.079975,0.094384,-0.127012,1.355256,0.013104,0.053400
121.4900,1.424576,-0.065440,-0.073205,0.079046,0.092782,-0.126893,1.355171,0.013041,0.053523
121.5680,1.425157,-0.065020,-0.073254,0.080151,0.094348,-0.126967,1.355200,0.013213,0.053410
121.6505,1.424264,-0.066567,-0.073152,0.079241,0.093318,-0.127048,1.355242,0.013117,0.053387
121.7403,1.424309,-0.066323,-0.073235,0.079466,0.092788,-0.127049,1.355120,0.013024,0.053458
121.8359,1.425814,-0.064613,-0.073468,0.080673,0.093866,-0.127010,1.355040,0.013162,0.053364
121.9143,1.424476,-0.066820,-0.073233,0.079944,0.092436,-0.126904,1.355073,0.013066,0.053457
121.9915,1.425083,-0.066777,-0.073243,0.080996,0.094374,-0.127271,1.355130,0.013252,0.053316
122.0711,1.426062,-0.065554,-0.073434,0.081155,0.093350,-0.126804,1.355164,0.013093,0.053448
122.1573,1.424732,-0.066189,-0.073324,0.080692,0.091759,-0.126565,1.355249,0.013201,0.053411
122.3046,1.425921,-0.067345,-0.072650,0.080758,0.091650,-0.126408,1.355228,0.012924,0.053563
122.4218,1.426037,-0.067371,-0.072444,0.082046,0.093731,-0.126592,1.355278,0.012786,0.053619
122.5306,1.426378,-0.067958,-0.072403,0.081851,0.092572,-0.126598,1.355217,0.012820,0.053586
122.6585,1.427747,-0.065962,-0.072024,0.080972,0.092781,-0.126524,1.355571,0.011963,0.054181
122.7411,1.427106,-0.066177,-0.072280,0.081337,0.092929,-0.126797,1.355401,0.012222,0.053914
122.8288,1.426935,-0.066260,-0.072010,0.081377,0.094948,-0.126904,1.355181,0.012265,0.053910
122.9156,1.426448,-0.067036,-0.072594,0.080605,0.095528,-0.127650,1.355201,0.012407,0.053832
122.9955,1.425687,-0.065639,-0.073371,0.082399,0.096508,-0.127324,1.355265,0.012395,0.053866
123.0822,1.427574,-0.064319,-0.073035,0.082286,0.095799,-0.127102,1.355377,0.012286,0.053914
123.1676,1.426417,-0.066043,-0.072939,0.081437,0.094206,-0.127221,1.355376,0.012264,0.053902
123.2892,1.426748,-0.066526,-0.072918,0.082199,0.095058,-0.127207,1.355508,0.012235,0.053933
123.4039,1.426804,-0.066231,-0.072872,0.082169,0.095419,-0.127230,1.355485,0.012284,0.053917
123.4870,1.427334,-0.065171,-0.072985,0.080806,0.095051,-0.127381,1.355356,0.012346,0.053883
123.6009,1.427000,-0.065564,-0.073054,0.080695,0.094871,-0.127406,1.355354,0.012319,0.053896
123.6827,1.425968,-0.066130,-0.073116,0.080621,0.093739,-0.127166,1.355505,0.012185,0.053934
123.7857,1.425804,-0.066304,-0.073074,0.081706,0.094486,-0.127030,1.355355,0.012279,0.053889
123.8674,1.427543,-0.065515,-0.072742,0.082318,0.095621,-0.126946,1.355383,0.012309,0.053921
123.9693,1.427665,-0.064464,-0.072844,0.082200,0.096597,-0.127409,1.355466,0.012480,0.053750
124.0542,1.427378,-0.065552,-0.073080,0.081221,0.094817,-0.127420,1.355391,0.012426,0.053861
124.1500,1.427408,-0.064238,-0.073141,0.080536,0.095199,-0.127190,1.355416,0.012325,0.053926
124.2451,1.425847,-0.065130,-0.073123,0.081769,0.095990,-0.127356,1.355465,0.012573,0.053713
124.3501,1.425980,-0.065113,-0.073098,0.081645,0.096154,-0.127419,1.355443,0.012562,0.053741
124.4650,1.426827,-0.064540,-0.073240,0.082752,0.095848,-0.127149,1.355372,0.012515,0.053808
124.5778,1.428044,-0.064719,-0.072937,0.081782,0.095796,-0.127239,1.355469,0.012266,0.053862
124.6643,1.427999,-0.064490,-0.073007,0.081693,0.095966,-0.127236,1.355414,0.012500,0.053776
124.7622,1.427021,-0.064585,-0.073163,0.082395,0.096076,-0.127217,1.355391,0.012577,0.053718
124.8605,1.427294,-0.064321,-0.073013,0.082466,0.096037,-0.127153,1.355059,0.012474,0.053846
124.9445,1.427528,-0.064320,-0.072966,0.082897,0.095264,-0.126982,1.355207,0.012439,0.053843
125.0257,1.427378,-0.064393,-0.072883,0.081343,0.093717,-0.126943,1.355118,0.012351,0.053916
125.1282,1.427961,-0.065038,-0.072755,0.081288,0.093385,-0.126902,1.355195,0.012272,0.053875
125.2142,1.426469,-0.066630,-0.072649,0.082717,0.095331,-0.127060,1.355272,0.012454,0.053904
125.2987,1.427011,-0.065663,-0.072862,0.082122,0.095273,-0.127128,1.355406,0.012445,0.053811
125.3759,1.428082,-0.065150,-0.072769,0.083004,0.094844,-0.126993,1.355516,0.012229,0.053934
125.4646,1.427450,-0.065339,-0.072818,0.081566,0.094233,-0.126993,1.355479,0.012178,0.053964
125.5481,1.428264,-0.065386,-0.072824,0.081340,0.094631,-0.126990,1.355374,0.012400,0.053811
125.6979,1.426234,-0.064824,-0.072657,0.081272,0.095111,-0.127201,1.355325,0.012216,0.053982
125.7954,1.426391,-0.065673,-0.072810,0.080858,0.093849,-0.126777,1.355284,0.012134,0.054034
125.9109,1.426068,-0.066260,-0.072486,0.080792,0.093724,-0.126756,1.355329,0.012188,0.053951
125.9905,1.426967,-0.065557,-0.072625,0.081692,0.094317,-0.126831,1.355327,0.012263,0.053920
126.1195,1.426916,-0.065793,-0.072509,0.082045,0.094376,-0.126671,1.355337,0.012277,0.053970
126.2053,1.426494,-0.065351,-0.072483,0.081675,0.093748,-0.126799,1.355337,0.012278,0.053908
126.3078,1.427007,-0.066140,-0.072614,0.081191,0.094996,-0.126963,1.355420,0.012471,0.053832
126.3891,1.426962,-0.066094,-0.072720,0.081923,0.094845,-0.127030,1.355367,0.012506,0.053729
126.4824,1.426471,-0.065172,-0.072758,0.081835,0.093676,-0.126809,1.355402,0.012391,0.053864
126.5611,1.427141,-0.065542,-0.072735,0.081925,0.093541,-0.126574,1.355373,0.012264,0.053948
126.6461,1.427134,-0.066083,-0.072374,0.081378,0.093538,-0.126634,1.355251,0.012366,0.053874
126.7289,1.426922,-0.065726,-0.072420,0.081680,0.093444,-0.126635,1.355301,0.012403,0.053795
126.8076,1.426584,-0.066181,-0.072392,0.081695,0.093625,-0.126645,1.355276,0.012398,0.053891
126.9323,1.426980,-0.066261,-0.072359,0.081517,0.093562,-0.126580,1.355366,0.012263,0.053926
127.0384,1.426864,-0.066155,-0.072359,0.081916,0.094017,-0.126663,1.355402,0.012345,0.053893
127.1562,1.427007,-0.065827,-0.072312,0.081407,0.093973,-0.126743,1.355195,0.012294,0.054000
127.2464,1.426660,-0.065892,-0.072528,0.082360,0.094456,-0.126737,1.355340,0.012406,0.053865
127.3374,1.426614,-0.065885,-0.072530,0.082337,0.094508,-0.126734,1.355323,0.012405,0.053847
127.4351,1.427570,-0.065629,-0.072343,0.081805,0.093934,-0.126548,1.355326,0.012178,0.054041
127.5549,1.427663,-0.065502,-0.072389,0.082442,0.094797,-0.126491,1.355440,0.012254,0.053988
127.6578,1.427481,-0.065396,-0.072232,0.082894,0.094945,-0.126689,1.355464,0.012421,0.053903
127.7452,1.427735,-0.065790,-0.072187,0.082667,0.094560,-0.126676,1.355826,0.012307,0.053932
127.8568,1.428133,-0.064808,-0.072707,0.082747,0.094885,-0.126857,1.355490,0.012850,0.053611
127.9640,1.428643,-0.065049,-0.072972,0.082471,0.094412,-0.126970,1.355529,0.012971,0.053476
128.0596,1.428086,-0.064622,-0.073166,0.083109,0.093408,-0.126628,1.355546,0.013132,0.053417
128.1913,1.429038,-0.064612,-0.073289,0.083203,0.093475,-0.126747,1.355605,0.013080,0.053386
128.2908,1.428685,-0.065924,-0.072877,0.082855,0.092231,-0.126220,1.355556,0.012940,0.053490
128.3705,1.429296,-0.066277,-0.072600,0.082904,0.092291,-0.126198,1.355573,0.012999,0.053449
128.4669,1.428559,-0.066380,-0.072384,0.082804,0.093244,-0.126471,1.355666,0.013014,0.053475
128.5456,1.428659,-0.066268,-0.072369,0.083011,0.093298,-0.126465,1.355710,0.013038,0.053465
128.6408,1.428546,-0.065561,-0.072696,0.083004,0.093025,-0.126525,1.355551,0.013086,0.053411
128.7292,1.428488,-0.066075,-0.072650,0.081629,0.093184,-0.126489,1.355487,0.012918,0.053511
128.8262,1.427119,-0.065638,-0.072657,0.081246,0.092984,-0.126552,1.355536,0.013001,0.053486
128.9175,1.427283,-0.065888,-0.072647,0.081666,0.093078,-0.126563,1.355676,0.012942,0.053471
129.0048,1.427168,-0.065989,-0.072769,0.082473,0.093659,-0.126710,1.355552,0.013006,0.053424
129.1007,1.428042,-0.065831,-0.072815,0.082767,0.092866,-0.126584,1.355580,0.012973,0.053500
129.1845,1.428007,-0.065530,-0.072910,0.081405,0.092549,-0.126447,1.355605,0.013058,0.053457
129.2799,1.427500,-0.066839,-0.072881,0.081388,0.092579,-0.126463,1.355608,0.013026,0.053427
129.3718,1.426885,-0.066291,-0.072720,0.078106,0.091311,-0.127352,1.355596,0.013054,0.053373
129.4715,1.426943,-0.066100,-0.072813,0.079989,0.092947,-0.127477,1.355517,0.013256,0.053291
129.5516,1.425522,-0.067212,-0.073722,0.081230,0.094838,-0.127296,1.355647,0.013235,0.053348
129.6532,1.425891,-0.066623,-0.073647,0.081207,0.094184,-0.127276,1.355633,0.013062,0.053411
129.7918,1.426640,-0.065693,-0.073616,0.078199,0.093388,-0.127345,1.355554,0.013104,0.053324
129.8802,1.423679,-0.066321,-0.073836,0.077564,0.094379,-0.127711,1.355568,0.013416,0.053151
129.9931,1.423023,-0.065929,-0.074118,0.081176,0.094946,-0.127497,1.355618,0.013356,0.053210
130.0852,1.426634,-0.065223,-0.073768,0.081144,0.094478,-0.127494,1.355602,0.013172,0.053364
130.1622,1.426641,-0.065708,-0.073746,0.075683,0.091188,-0.127476,1.355652,0.013128,0.053400
130.2537,1.423009,-0.068017,-0.073700,0.077788,0.093038,-0.127538,1.355546,0.013108,0.053405
130.3591,1.423196,-0.067231,-0.073780,0.080322,0.095076,-0.127476,1.355576,0.013122,0.053394
130.4684,1.425755,-0.065113,-0.073727,0.080443,0.095111,-0.127500,1.355581,0.013113,0.053387
130.5544,1.425916,-0.065137,-0.073760,0.079772,0.095986,-0.127486,1.355650,0.013095,0.053364
130.6397,1.425213,-0.064125,-0.073741,0.078412,0.096157,-0.127332,1.355584,0.013138,0.053384
130.7583,1.423917,-0.063868,-0.073531,0.079326,0.093329,-0.127535,1.355628,0.013093,0.053443
130.8479,1.423727,-0.063687,-0.073725,0.077064,0.092565,-0.127673,1.355553,0.013295,0.053239
130.9309,1.424725,-0.066668,-0.073969,0.076952,0.092893,-0.127789,1.355523,0.013384,0.053194
131.0113,1.422320,-0.067725,-0.074010,0.076056,0.093523,-0.127650,1.355409,0.013244,0.053316
131.1042,1.421617,-0.067031,-0.073974,0.076785,0.092375,-0.127688,1.355475,0.013185,0.053340
131.1922,1.421445,-0.067262,-0.073830,0.077152,0.091692,-0.127585,1.355581,0.013023,0.053464
131.3019,1.422622,-0.068719,-0.073758,0.076305,0.092144,-0.127751,1.355636,0.013054,0.053463
131.3841,1.421686,-0.068581,-0.073901,0.075486,0.093966,-0.127881,1.355645,0.012937,0.053507
131.4943,1.420938,-0.067081,-0.073915,0.076921,0.093787,-0.127774,1.355705,0.012830,0.053599
131.5863,1.420777,-0.066935,-0.073998,0.076644,0.093978,-0.127738,1.355517,0.012964,0.053512
131.6795,1.422060,-0.066598,-0.073953,0.077977,0.094039,-0.127888,1.355583,0.013091,0.053426
131.7684,1.423455,-0.066794,-0.074134,0.078959,0.095792,-0.127778,1.355655,0.013073,0.053383
131.8528,1.423646,-0.066819,-0.074011,0.078601,0.094549,-0.127784,1.355566,0.012908,0.053545
131.9394,1.424338,-0.065017,-0.073888,0.078481,0.094369,-0.127715,1.355576,0.012883,0.053549
132.0437,1.423955,-0.066331,-0.073876,0.078426,0.093650,-0.127779,1.355575,0.012840,0.053546
132.1286,1.423925,-0.066948,-0.074030,0.079138,0.095025,-0.127896,1.355663,0.013085,0.053420
132.2220,1.424043,-0.066726,-0.074038,0.079432,0.095377,-0.127961,1.355730,0.013166,0.053366
132.3197,1.424812,-0.065617,-0.074163,0.079623,0.094118,-0.127904,1.355657,0.013019,0.053411
132.4158,1.425271,-0.066265,-0.074211,0.080294,0.093205,-0.127896,1.355619,0.013113,0.053326
132.5315,1.425728,-0.067507,-0.074177,0.080255,0.094401,-0.127851,1.355637,0.013155,0.053353
132.6425,1.425773,-0.066380,-0.074097,0.079934,0.093982,-0.127697,1.355742,0.013027,0.053399
132.7369,1.425300,-0.066478,-0.073843,0.077747,0.093697,-0.127524,1.355642,0.012943,0.053497
132.8314,1.425249,-0.067073,-0.073586,0.079148,0.094221,-0.127274,1.355562,0.012553,0.053748
132.9528,1.424581,-0.065595,-0.073557,0.078925,0.094607,-0.127177,1.355525,0.013119,0.053418
133.0443,1.424346,-0.065343,-0.073286,0.077527,0.091581,-0.127553,1.355531,0.012913,0.053551
133.1506,1.424390,-0.065103,-0.073581,0.079071,0.094577,-0.127728,1.355545,0.013121,0.053382
133.2514,1.423016,-0.068749,-0.073815,0.078865,0.094098,-0.127693,1.355639,0.013139,0.053343
133.3684,1.424219,-0.066452,-0.073884,0.078798,0.093104,-0.127501,1.355560,0.013054,0.053436
133.4603,1.424849,-0.065431,-0.073951,0.079790,0.094441,-0.127490,1.355581,0.013167,0.053392
133.5447,1.425088,-0.065818,-0.073694,0.080260,0.094314,-0.127404,1.355551,0.013072,0.053440
133.6325,1.425216,-0.065863,-0.073630,0.080135,0.093177,-0.127177,1.355591,0.013011,0.053498
133.7400,1.425787,-0.065979,-0.073550,0.080344,0.093022,-0.127137,1.355689,0.012931,0.053489
133.8206,1.425805,-0.066630,-0.073401,0.080112,0.093968,-0.127280,1.355588,0.013152,0.053390
133.9086,1.425842,-0.066790,-0.073347,0.078893,0.092708,-0.127419,1.355619,0.013028,0.053432
134.0364,1.424241,-0.067437,-0.073643,0.080011,0.093568,-0.127187,1.355502,0.013065,0.053419
134.1641,1.425493,-0.066277,-0.073391,0.079877,0.093135,-0.127071,1.355599,0.013083,0.053431
134.2573,1.424483,-0.066498,-0.073418,0.079965,0.094703,-0.127047,1.355739,0.013230,0.053359
134.3590,1.425467,-0.064667,-0.073496,0.080001,0.094748,-0.127087,1.355553,0.013357,0.053190
134.4572,1.425538,-0.064704,-0.073461,0.079318,0.094476,-0.127339,1.355627,0.013351,0.053249
134.5461,1.424930,-0.065558,-0.073650,0.077980,0.092999,-0.127232,1.355623,0.013242,0.053257
134.6367,1.423460,-0.066933,-0.073398,0.078014,0.092982,-0.126924,1.355583,0.013053,0.053461
134.7248,1.423394,-0.067667,-0.073295,0.077754,0.092950,-0.126826,1.355495,0.012952,0.053583
134.8096,1.423316,-0.066483,-0.072999,0.078207,0.092753,-0.127382,1.355611,0.012995,0.053475
134.9313,1.423779,-0.065916,-0.073387,0.080178,0.094787,-0.127514,1.355551,0.013171,0.053394
135.0253,1.425530,-0.065390,-0.073833,0.079061,0.094583,-0.127547,1.355487,0.013167,0.053318
135.1121,1.424042,-0.066812,-0.073575,0.077966,0.092595,-0.127369,1.355622,0.013097,0.053467
135.2109,1.424431,-0.065655,-0.073813,0.080205,0.093770,-0.127445,1.355529,0.013128,0.053397
135.3045,1.425571,-0.066579,-0.073556,0.080021,0.093414,-0.127323,1.355528,0.012911,0.053527
135.4182,1.424491,-0.067808,-0.073129,0.078447,0.092261,-0.127242,1.355570,0.012886,0.053532
135.5302,1.423782,-0.067770,-0.073437,0.078416,0.093321,-0.127488,1.355465,0.012909,0.053463
135.6847,1.423852,-0.067123,-0.073478,0.079897,0.094018,-0.127380,1.355603,0.012881,0.053646
135.8243,1.425407,-0.065518,-0.073649,0.079827,0.093985,-0.127557,1.355563,0.013124,0.053386
135.9385,1.425285,-0.066334,-0.073856,0.080505,0.094490,-0.127424,1.355622,0.013117,0.053321
136.0286,1.424997,-0.066677,-0.073725,0.080217,0.094278,-0.127398,1.355461,0.012984,0.053461
136.1356,1.425636,-0.065927,-0.073541,0.078884,0.092915,-0.127422,1.355535,0.012950,0.053520
136.2314,1.424336,-0.067486,-0.073478,0.079026,0.092814,-0.127255,1.355625,0.012828,0.053592
136.3395,1.425115,-0.067165,-0.073320,0.080410,0.093795,-0.127292,1.355580,0.012896,0.053593
136.4494,1.425872,-0.066215,-0.073443,0.079289,0.095215,-0.127450,1.355581,0.013043,0.053496
136.5642,1.424443,-0.066926,-0.073647,0.078627,0.093764,-0.127593,1.355518,0.012991,0.053461
136.6858,1.423927,-0.066398,-0.073986,0.078323,0.093860,-0.127745,1.355425,0.013296,0.053227
136.7813,1.423682,-0.066428,-0.074165,0.079900,0.093989,-0.127397,1.355508,0.013372,0.053222
136.8701,1.424172,-0.066392,-0.074168,0.080007,0.094102,-0.127407,1.355561,0.013443,0.053154
136.9723,1.425509,-0.065769,-0.073897,0.078202,0.093678,-0.127436,1.355693,0.013460,0.053135
137.0970,1.424756,-0.065926,-0.073622,0.080028,0.093416,-0.127010,1.355435,0.013177,0.053298
137.1793,1.424756,-0.065926,-0.073622,0.078423,0.092314,-0.127111,1.355435,0.013177,0.053298
137.2763,1.423927,-0.067421,-0.073356,0.078318,0.092409,-0.127175,1.355573,0.013045,0.053413
137.3640,1.424137,-0.067281,-0.073326,0.079743,0.093298,-0.127016,1.355649,0.013100,0.053396
137.4657,1.425372,-0.066089,-0.073359,0.079272,0.094736,-0.127305,1.355674,0.013309,0.053297
137.5612,1.425192,-0.066326,-0.073265,0.078019,0.092788,-0.127306,1.355593,0.013177,0.053412
137.6459,1.423393,-0.067211,-0.073516,0.077309,0.091661,-0.127152,1.355491,0.013080,0.053432
137.7361,1.425297,-0.066539,-0.073182,0.077761,0.094020,-0.127348,1.355434,0.012996,0.053499
137.8563,1.423165,-0.068454,-0.073216,0.077236,0.093946,-0.127669,1.356005,0.012821,0.053566
138.0091,1.422819,-0.067019,-0.073584,0.076025,0.095040,-0.127796,1.355831,0.012633,0.053720
138.0990,1.421542,-0.065996,-0.073789,0.075943,0.094735,-0.127990,1.355833,0.012703,0.053700
138.2038,1.421551,-0.066500,-0.074030,0.075182,0.094624,-0.128210,1.355887,0.012797,0.053600
138.3054,1.420770,-0.066886,-0.074304,0.076813,0.095501,-0.128697,1.355868,0.012829,0.053545
138.4128,1.422292,-0.066569,-0.074788,0.075516,0.094935,-0.128805,1.355864,0.012925,0.053530
138.5096,1.422612,-0.066208,-0.074788,0.075607,0.095125,-0.128881,1.355875,0.012801,0.053595
138.5973,1.420986,-0.067413,-0.074845,0.077627,0.096253,-0.128606,1.355860,0.012743,0.053629
138.7010,1.423077,-0.065788,-0.074660,0.076339,0.095945,-0.128895,1.355844,0.012810,0.053585
138.8115,1.421790,-0.066353,-0.074991,0.076879,0.096478,-0.128908,1.355902,0.012938,0.053550
138.9110,1.422360,-0.065912,-0.075013,0.076029,0.097322,-0.129151,1.355922,0.012907,0.053518
